selling_price,code,last_movement_date,image_url,name,min_stock,category,stock_quantity,brand,cost_price,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"27","","2026-05-15T12:35:00.897Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1d1b09569_image.jpg","Geleia de banho blumem","2","Outro","5","Outro","16","em_estoque","698098262defc18877125755","2026-02-02T12:27:18.813000","2026-05-15T12:35:01.195000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"34.9","","2026-04-29T13:33:07.779Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a843f7da7_image.jpg","Sabonete natura ","2","Outro","4","Natura","21","em_estoque","6973a44a514b5c5f0e04d1b9","2026-01-23T16:39:38.914000","2026-04-29T13:33:07.979000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"69.9","48771","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/49973ff50_image.jpg","Hidratante quinoa 200ml ","2","Rosto","1","O Boticário","40","em_estoque","697122517e525f83b5e73174","2026-01-21T19:00:33.702000","2026-01-21T19:00:33.702000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"54.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/de354aedf_image.jpg","Hidratante 200ml rosa e algodão ","2","Corpo","1","O Boticário","38","em_estoque","69711ffc2137518ed798f818","2026-01-21T18:50:36.702000","2026-01-21T18:50:36.702000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/f08d183a9_image.jpg","Porta moeda ","2","Outro","2","Outro","4.5","em_estoque","6970e3741bb6e1dde52ceb54","2026-01-21T14:32:20.133000","2026-01-21T14:32:20.133000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"10","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/761e6a3e7_image.jpg","Lápis de olho preto ","2","Outro","1","Outro","3.34","em_estoque","6970e2b72ce50197aeb2c5ad","2026-01-21T14:29:11.941000","2026-03-02T17:28:19.254000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"5","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c87732b3b_image.jpg","Kit batom infantil ","2","Infantil","6","Outro","2.17","em_estoque","6970e1c1f6e50afeeb5d0252","2026-01-21T14:25:05.596000","2026-01-21T14:25:05.596000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"13","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9ff834416_image.jpg","Kit pincel infantil ","2","Outro","1","Outro","6.5","em_estoque","6970e12a92e0abc666c68dc5","2026-01-21T14:22:34.625000","2026-01-21T14:23:44.124000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"44.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/acb256646_image.jpg","Refil Luna radiante ","2","Corpo","2","Natura","31.43","em_estoque","696f84f4414307abce85e436","2026-01-20T13:36:52.250000","2026-01-20T13:36:52.250000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"56.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/daf4d5a12_image.jpg","Deo corporal luna ","2","Corpo","2","Natura","25","em_estoque","696f84aa7392a6736bfc4d9d","2026-01-20T13:35:38.327000","2026-01-20T13:35:38.327000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"12","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/47d148ed2_image.jpg","Tesoura aço mandala ","2","Outro","1","Outro","5.64","em_estoque","696e6482e72cb6f4929732ab","2026-01-19T17:06:10.262000","2026-01-19T17:06:10.262000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"16","","2026-01-19T19:55:41.214Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/7bd680be3_image.jpg","Lápis para sobrancelhas","2","Maquiagem","1","Outro","7.99","em_estoque","696e624f2670e4d5554a9ef6","2026-01-19T16:56:47.032000","2026-01-19T19:55:41.443000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"15","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e99f6dab4_image.jpg","Pós make ","2","Outro","1","Outro","6.99","em_estoque","696e61a8002f166248f6d2e1","2026-01-19T16:54:00.407000","2026-01-19T16:54:00.407000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"20","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/592116d3c_image.jpg","Paleta de sombras jasmyne","2","Maquiagem","1","Outro","9.99","em_estoque","696e5d5a47528b0b5a653ca7","2026-01-19T16:35:38.273000","2026-01-19T16:35:38.273000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"11","","2026-01-23T11:32:30.154Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/aeae7bf30_image.jpg","Balm hidratante Mia make ","2","Maquiagem","5","Outro","5.34","em_estoque","696e5caf9e4fa9a243c7a620","2026-01-19T16:32:47.674000","2026-01-23T11:32:30.282000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"15","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/23c58aea0_image.jpg","Protetor labial pérola ","2","Outro","2","Outro","7.99","em_estoque","696e430228d8b10499c30ad8","2026-01-19T14:43:14.212000","2026-01-19T14:43:14.212000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"14","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/f6b709f37_image.jpg","Faixa de cabelo ","2","Outro","1","Outro","6.99","em_estoque","696e42a4748d51c74b4c0a50","2026-01-19T14:41:40.419000","2026-01-19T14:41:40.419000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"24","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/b4fdd3c62_image.jpg","Paleta de contornno","2","Maquiagem","2","Outro","12","em_estoque","696e4279beddda93e1c849ed","2026-01-19T14:40:57.101000","2026-01-21T17:50:33.615000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"26","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/5797b85ba_image.jpg","Kit com esponja e escova ","2","Outro","1","Outro","12.99","em_estoque","696e41df79f6902ff4d1df2c","2026-01-19T14:38:23.462000","2026-03-02T17:44:44.167000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3c82aafd0_image.jpg","Fixador de maquiagem ","2","Outro","1","Outro","14.99","em_estoque","696e4157631a54a3b18b0fa4","2026-01-19T14:36:07.417000","2026-01-19T14:36:07.417000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"16","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/fc5d2f6db_image.jpg","Kit com 3 pinças ","2","Outro","1","Hinode","7.99","em_estoque","696e40fe44c5eeb14872cd10","2026-01-19T14:34:38.332000","2026-01-19T14:34:38.332000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/99ad89a63_image.jpg","Lenço íntimo ","2","Outro","1","Outro","3.99","em_estoque","696e40be0aeed86a0294b60c","2026-01-19T14:33:34.639000","2026-01-19T14:33:34.639000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"15","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/b9f8ef69e_image.jpg","Protetor labial natural ","2","Maquiagem","2","Outro","6.99","em_estoque","696e383db2978653df28554a","2026-01-19T13:57:17.133000","2026-01-19T13:57:17.133000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"15","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/425137fa1_image.jpg","Lápis de olho ","2","Outro","3","Outro","8.99","em_estoque","696e35fa7de805ffcda1669a","2026-01-19T13:47:38.558000","2026-01-19T13:55:28.341000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"28","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/7595a7284_image.jpg","Caneta delineadora ","2","Maquiagem","1","Outro","16.99","em_estoque","696e356cfa7220708e6b06c2","2026-01-19T13:45:16.275000","2026-01-19T13:45:16.275000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"38","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4ebbb847a_image.jpg","Máscara de cílios ","2","Maquiagem","3","Outro","18.99","em_estoque","696e34ff020401bf732b2639","2026-01-19T13:43:27.966000","2026-01-19T13:43:27.966000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"26","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c07c7fec3_image.jpg","Gel glitter ","2","Outro","1","Outro","12.99","em_estoque","696e339e962efd0676e21ba0","2026-01-19T13:37:34.467000","2026-01-19T13:37:34.467000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"15","","2026-03-09T13:25:24.016Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/ce9022474_image.jpg","Disco de algodão ","2","Outro","4","Outro","7.83","em_estoque","696e330ab65be2b364162d5e","2026-01-19T13:35:06.477000","2026-03-09T13:25:24.193000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3325117c0_image.jpg","Sombra pra sobrancelha ","2","Outro","1","Outro","14.99","em_estoque","696e32521808689465e22d54","2026-01-19T13:32:02.145000","2026-01-19T13:32:02.145000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e128e4351_image.jpg","Kit pincel ","2","Maquiagem","1","Outro","19.99","em_estoque","696e31cf2f850ff86b2548b0","2026-01-19T13:29:51.543000","2026-01-19T13:29:51.543000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"54","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/943a98a4b_image.jpg","Nude lamo sombras ","2","Maquiagem","1","Outro","26.99","em_estoque","696e2bf9e125d0d6ec719b04","2026-01-19T13:04:57.784000","2026-01-19T13:04:57.784000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/589d43b84_image.jpg","Paleta sombras bello chame ","2","Maquiagem","1","Outro","14.99","em_estoque","696e2b605a01a56395d9dc2d","2026-01-19T13:02:24.085000","2026-01-19T13:02:24.085000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"22.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e18f84027_image.jpg","Sérum facial rosa mosqueta ","2","Outro","1","Outro","8.99","em_estoque","696e26f2bfbfce51acfec8b6","2026-01-19T12:43:30.194000","2026-01-19T12:45:21.724000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"45","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/22ca6b67a_image.jpg","Cílios postiços macrilan ","2","Maquiagem","1","Outro","26.99","em_estoque","696e25d1380ba1036a4909b9","2026-01-19T12:38:41.488000","2026-01-19T12:41:44.916000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"14.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/01d6def26_image.jpg"," Lenço demaquilante Mia make","2","Maquiagem","1","Outro","7.99","em_estoque","696e23d8540c87e1803386bb","2026-01-19T12:30:16.913000","2026-01-19T12:30:16.913000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a5473ef21_image.jpg","Paleta de sombra febella","2","Maquiagem","1","Outro","20.85","em_estoque","696e234d64464ab2c1d02870","2026-01-19T12:27:57.119000","2026-03-02T17:59:34.304000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"44.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/90151c124_image.jpg","Paleta de blush e iluminador ruby rose ","2","Maquiagem","1","Outro","24.99","em_estoque","696e231f6856454ca6df3e7f","2026-01-19T12:27:11.668000","2026-03-02T18:00:06.394000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"9.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/ab9fc1438_image.jpg","Escova polvo ","2","Cabelo","5","Outro","3.33","em_estoque","696e22b5e1b26c59a15956f4","2026-01-19T12:25:25.341000","2026-03-02T17:51:29.896000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"54.9","77834","2026-01-17T23:20:52.108Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/b554a9817_image.jpg","Lápis Boticário ","2","Corpo","1","O Boticário","30.52","em_estoque","6967f88849f36b99340c013a","2026-01-14T20:11:52.340000","2026-01-17T23:23:11.186000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"239.9","47552","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3125a4ade_image.jpg","Colônia botica 214 verano ","2","Masculino","1","O Boticário","141.86","em_estoque","6967f76ca1710ce0fb07d326","2026-01-14T20:07:08.593000","2026-01-14T20:07:08.593000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"174.9","50820","2026-04-29T13:33:50.580Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c9be6c6dc_image.jpg","Colônia Quasar Rush ","2","Masculino","0","O Boticário","73.87","sem_estoque","6967f4aa1a9bae18132bc8ec","2026-01-14T19:55:22.815000","2026-04-29T13:33:50.757000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"174.9","27707","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0f318ccac_image.jpg","Colônia Connexion ","2","Masculino","1","O Boticário","88.32","em_estoque","6967f3be74dc7ae3ee0d47f0","2026-01-14T19:51:26.797000","2026-01-14T19:51:26.797000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"154.9","82688","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/5251216f2_image.jpg","Colônia egeo dolce ","2","Perfume","1","O Boticário","118.92","em_estoque","6967f30d1cf3f79d2821c3a9","2026-01-14T19:48:29.740000","2026-01-14T19:48:29.740000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"239.9","51387","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/bbba5a64a_image.jpg","Botica 214 paradise","2","Perfume","1","O Boticário","121.4","em_estoque","6967f2b8426725bc6d5fcbd7","2026-01-14T19:47:04.363000","2026-01-14T19:47:04.363000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","74893","2026-01-23T11:32:29.879Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/fc90f7930_image.jpg","Body splash egeo dolce","2","Perfume","0","O Boticário","33.92","sem_estoque","6967f0773a999d1948969b77","2026-01-14T19:37:27.617000","2026-01-23T11:32:30.009000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"67.9","85947","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c9c2b7fd6_image.jpg","Hidratante Her code clímax ","2","Corpo","1","O Boticário","46.66","em_estoque","6967f00f909f4bec496bc0bf","2026-01-14T19:35:43.111000","2026-01-14T19:35:43.111000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"74.9","53508","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/80b1ae681_image.jpg","Hidratante show de banho 400ml","2","Corpo","1","O Boticário","47.52","em_estoque","6967ef577b6572d89c70cf8b","2026-01-14T19:32:39.249000","2026-01-14T19:32:39.249000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"57.9","86869","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1b34d9a4a_image.jpg","Hidrante masculino clássico","2","Masculino","1","O Boticário","39.02","em_estoque","6967ed89ffad6588be8567ce","2026-01-14T19:24:57.883000","2026-01-14T19:24:57.883000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"69.9","56811","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/5b020285a_image.jpg","Máscara capilar Boticário ","2","Cabelo","1","O Boticário","35.62","em_estoque","6967ec2249f36b99340bfbd5","2026-01-14T19:18:58.224000","2026-01-14T19:18:58.224000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"57.9","56812","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/02fd83a5e_image.jpg","Tônico crescimento Boticário ","2","Cabelo","1","O Boticário","24.56","em_estoque","6967ebb108c750d068ef4226","2026-01-14T19:17:05.489000","2026-01-14T19:17:05.489000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","56820","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1a28c6c19_image.jpg","Condicionador crescimento Boticário ","2","Cabelo","1","O Boticário","29.66","em_estoque","6967eb501c7edaa730580b93","2026-01-14T19:15:28.610000","2026-01-14T19:15:28.610000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"47.9","56809","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/89476107f_image.jpg","Shampoo crescimento Boticário ","2","Cabelo","1","O Boticário","28.82","em_estoque","6967eb078847ba4f102953f9","2026-01-14T19:14:15.657000","2026-01-14T19:14:15.657000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"69.9","86295","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/bcab57824_image.jpg","Máscara reconstrução capital Boticário ","2","Cabelo","1","O Boticário","35.62","em_estoque","6967eaae140e465da8953470","2026-01-14T19:12:46.007000","2026-01-14T19:12:46.007000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","56805","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/8021904fe_image.jpg","Condicionador reconstrução Boticário ","2","Cabelo","1","O Boticário","29.66","em_estoque","6967ea50af4dd1b76e5ff014","2026-01-14T19:11:12.805000","2026-01-14T19:11:12.805000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"47.9","56819","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/cb3f5dfee_image.jpg","Shampoo reconstrução Boticário ","2","Cabelo","1","O Boticário","28.82","em_estoque","6967ea104bfd75df2ced3903","2026-01-14T19:10:08.818000","2026-01-14T19:10:08.818000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","50125","2026-04-08T20:15:40.138Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/14d5b7de4_image.jpg","Body spray malbec bleu ","2","Kit","0","O Boticário","29.66","sem_estoque","6967e9b261e4b9e3490c56a8","2026-01-14T19:08:34.100000","2026-04-08T20:15:40.375000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"67.9","51805","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/09be2368d_image.jpg","Creme reparador hidratante boti baby","2","Infantil","1","O Boticário","39.86","em_estoque","6967e8fc6fb1a66bd7eda2e6","2026-01-14T19:05:32.271000","2026-01-14T19:05:32.271000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"94.9","85097","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1fc95d16e_image.jpg","Óleo corporal hidrante ","2","Corpo","1","O Boticário","64.52","em_estoque","6967e7855fbd8dc5279b5b88","2026-01-14T18:59:17.030000","2026-01-14T18:59:17.030000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"84.9","59873","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9220ee613_image.jpg","Gel de limpeza ","2","Rosto","1","O Boticário","50.06","em_estoque","6967e6a1ede6edfe24527b41","2026-01-14T18:55:29.930000","2026-01-14T18:55:29.930000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","84808","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/2bcb7dc8b_image.jpg","Reparador labial ","2","Rosto","1","O Boticário","23.72","em_estoque","6967e6615bf113ea9a114d79","2026-01-14T18:54:25.818000","2026-01-14T18:54:25.818000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"59.9","59876","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/d1669d5de_image.jpg","Creme facial multirreparador ","2","Rosto","1","O Boticário","35.62","em_estoque","6967e610594e8e5243d17ed9","2026-01-14T18:53:04.185000","2026-01-14T18:53:04.185000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"79.9","59875","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e6b7e0847_image.jpg","Água micelar reparadora ","2","Rosto","1","O Boticário","47.52","em_estoque","6967e5c1b0da24067baf16d0","2026-01-14T18:51:45.033000","2026-01-14T18:51:45.033000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.9","50879","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/933e12b32_image.jpg","Sabonete pessegura 4 unidade ","2","Corpo","1","O Boticário","22.02","em_estoque","6967e5678f3202621dab112a","2026-01-14T18:50:15.401000","2026-01-14T18:50:15.401000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"42.9","51888","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/6902ba4fb_image.jpg","Hidratante prazer Berê","2","Corpo","2","O Boticário","27.13","em_estoque","6967def5a3ae2b2b05f96ce0","2026-01-14T18:22:45.994000","2026-01-14T18:22:45.994000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","48381","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/95f80a861_image.jpg","Malbec roll on ","2","Masculino","2","O Boticário","19.06","em_estoque","6967de43c362f0356873b7a8","2026-01-14T18:19:47.834000","2026-01-14T18:19:47.834000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"144.9","48058","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/2bdb4741d_image.jpg","Creme acetinado love Lili","2","Corpo","1","O Boticário","104.46","em_estoque","6967dcdaca37a6ce934fbaa7","2026-01-14T18:13:46.128000","2026-01-14T18:13:46.128000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.9","51227","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/01f6c06d9_image.jpg","Sabonetes 4 unidades nuvem","2","Corpo","0","Natura","24.56","em_estoque","6967dc8cc7136b3750c11a53","2026-01-14T18:12:28.408000","2026-01-14T18:12:28.408000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.9","85547","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/7e4b61d82_image.jpg","Sabonete mixed 4 unidades ","2","Outro","1","O Boticário","24.56","em_estoque","69679b6d76b9c85a86d3d666","2026-01-14T13:34:37.959000","2026-01-14T13:34:37.959000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","53930","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/d694c21e6_image.jpg","Antitranspirante egeo blue","2","Masculino","2","O Boticário","25.43","em_estoque","69679a96e163c791614894b2","2026-01-14T13:31:02.879000","2026-01-14T13:31:02.879000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"95.9","59132","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/77e83b618_image.jpg","Colônia da lua ","2","Infantil","1","O Boticário","56.86","em_estoque","6967965a47a0d544cfc09ba7","2026-01-14T13:12:58.112000","2026-01-14T13:12:58.112000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"63.9","59845","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/577f3f9ce_image.jpg","Loção banho boti baby da lua","2","Infantil","1","O Boticário","38.16","em_estoque","696795e84d37b96f569dfe28","2026-01-14T13:11:04.390000","2026-01-14T13:11:04.390000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","51801","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a244d9ca2_image.jpg","Sabonete líquido 200ml","2","Infantil","1","O Boticário","29.66","em_estoque","6967953d44048701a7461cc4","2026-01-14T13:08:13.913000","2026-01-14T13:08:13.913000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
